acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,w,linear_vel_x,linear_vel_y,angular_vel_z,orientation,latitude,longitude,altitude
0.028098,0.047165,0.989187,-0.134579,0.035154,-0.024501,-0.394148,-1.36346,0.481433,9.211888,-0.715,11.491,0.813046,0.582199,-30.061840852,-51.175794751,31.6879
0.025681,0.047064,0.993282,-0.101984,0.007457,-0.043676,-0.498544,2.795183,1.187414,10.183735,-0.715,11.491,0.789249,0.614073,-30.061840767,-51.175794724,31.6828
0.022324,0.046661,0.996505,-0.069018,0.102265,-0.031958,-0.419714,-2.432312,-1.794594,10.408284,-0.715,11.491,0.764203,0.644976,-30.061840748,-51.175794773,31.6858
0.021317,0.046796,0.998116,-0.039008,0.014914,0.066046,-0.280165,4.129901,0.844303,10.663371,-0.715,11.492,0.739495,0.673162,-30.061840719,-51.175794794,31.692
0.021585,0.047568,0.997847,-0.039612,-0.025566,-0.009587,-0.026632,-0.402391,0.274848,10.065173,-0.716,11.502,0.732243,0.681043,-30.061840736,-51.175794773,31.6909
0.021417,0.045319,0.99731,-0.05314,0.003196,0.006392,-0.007457,-0.215567,-0.127544,10.262776,-0.72,11.56,0.732243,0.681043,-30.061840815,-51.175794736,31.7002
0.02088,0.046091,0.996941,-0.059552,-0.085221,-0.022371,-0.055394,-0.578438,3.149072,9.770565,-0.724,11.606,0.731722,0.681603,-30.061840853,-51.175794695,31.6957
0.021182,0.045084,0.996572,-0.066031,-0.005326,-0.029827,-0.014914,-0.255087,0.079041,10.075952,-0.728,11.664,0.7312,0.682163,-30.061840846,-51.175794712,31.6809
0.021283,0.045319,0.996135,-0.072308,-0.092678,0.035154,-0.04048,0.450894,3.364638,9.770565,-0.733,11.734,0.7312,0.682163,-30.061840866,-51.175794686,31.6892
0.020377,0.042902,0.995833,-0.077814,-0.011718,0.011718,-0.03835,0.362871,0.28383,10.645407,-0.739,11.816,0.730678,0.682722,-30.061840889,-51.175794695,31.6808
0.020477,0.04364,0.995363,-0.08342,-0.009587,-0.043676,0.008522,-0.813765,0.961069,10.331039,-0.746,11.91,0.730678,0.682722,-30.061840955,-51.175794611,31.6791
0.019269,0.043036,0.995263,-0.087582,-0.006392,0.029827,0.014914,-0.226345,-0.481433,9.457993,-0.753,12.015,0.730678,0.682722,-30.061840983,-51.175794616,31.673
0.018799,0.040652,0.994625,-0.093289,0.043676,-0.031958,-0.009587,-1.3437,-2.001178,9.497514,-0.761,12.125,0.730678,0.682722,-30.061840986,-51.175794565,31.669
0.017456,0.037967,0.994323,-0.097855,0.057524,0.009587,0.010653,-0.833525,-4.767619,9.26039,-0.769,12.235,0.730678,0.682722,-30.061840995,-51.175794379,31.668
0.01561,0.038202,0.993248,-0.108496,0.024501,-0.02024,-0.02024,-0.813765,-4.208942,9.781344,-0.785,12.454,0.730678,0.682722,-30.061841026,-51.175793715,31.673
0.013797,0.03847,0.992644,-0.113867,-0.026632,-0.013848,-0.026632,-1.029331,0.059281,10.28074,-0.793,12.563,0.730678,0.682722,-30.061841035,-51.175793207,31.6666
0.013327,0.037732,0.991973,-0.119842,-0.063916,0.014914,-0.003196,-1.972436,3.639486,11.155582,-0.801,12.673,0.730678,0.682722,-30.061841017,-51.175792595,31.6725
0.014737,0.034274,0.991201,-0.124408,0.075634,-0.010653,-0.027697,0.677239,-2.885002,8.741234,-0.808,12.783,0.730678,0.682722,-30.061841018,-51.175791821,31.6686
0.014838,0.032193,0.990966,-0.129309,-0.129962,0.025566,-0.044741,1.323939,-0.246105,10.311279,-0.816,12.892,0.730678,0.682722,-30.061841101,-51.175791011,31.6831
0.014569,0.032562,0.990563,-0.134344,0.088417,-0.04048,-0.02024,-1.834114,-3.188592,9.67356,-0.824,13.002,0.730678,0.682722,-30.061841077,-51.175790074,31.6758
0.01608,0.034442,0.989892,-0.138473,0.131028,-0.043676,-0.002131,0.932326,-2.148482,10.232237,-0.832,13.111,0.730678,0.682722,-30.061841204,-51.17578896,31.6659
0.017389,0.035248,0.98875,-0.144382,-0.003196,0.002131,-0.014914,1.147893,1.156875,10.243016,-0.84,13.221,0.730678,0.682722,-30.061841204,-51.175787899,31.6591
0.01796,0.032999,0.988448,-0.148544,-0.070308,-0.010653,0.010653,-0.628736,1.677828,11.03702,-0.848,13.331,0.730678,0.682722,-30.061841286,-51.175786802,31.6649
0.019739,0.033032,0.986937,-0.156467,-0.062851,0.011718,-0.025566,-0.75628,0.952087,10.203495,-0.863,13.55,0.730678,0.682722,-30.061841483,-51.175784673,31.678
0.019705,0.034039,0.986199,-0.160831,0.028762,0.006392,-0.017044,-0.098801,-1.609565,8.477164,-0.871,13.66,0.730678,0.682722,-30.061841502,-51.175783666,31.6491
0.020444,0.035382,0.985326,-0.165732,0.015979,0.006392,-0.022371,0.048503,-0.510175,10.379541,-0.879,13.769,0.730678,0.682722,-30.061841512,-51.175782604,31.6569
0.020847,0.033267,0.984621,-0.170196,-0.072438,0.013848,-0.002131,-1.354478,1.442501,11.065762,-0.887,13.879,0.730678,0.682722,-30.061841629,-51.175781488,31.68
0.021954,0.032462,0.984084,-0.173251,-0.023436,0.002131,-0.002131,-0.991607,-2.196985,11.556177,-0.895,13.988,0.730678,0.682722,-30.06184165,-51.175780371,31.6549
0.022491,0.029138,0.983648,-0.176373,0.089482,0.024501,0.02024,1.196396,-6.720295,11.125043,-0.903,14.098,0.730678,0.682722,-30.061841696,-51.175779438,31.6754
0.023532,0.028232,0.983077,-0.179529,-0.010653,-0.015979,-0.008522,-1.589805,-2.069441,10.73343,-0.91,14.208,0.730678,0.682722,-30.061841772,-51.175778343,31.6837
0.023431,0.030984,0.982406,-0.183993,-0.008522,-0.003196,0.050067,2.364049,2.619137,9.35021,-0.918,14.317,0.730678,0.682722,-30.061841738,-51.175777326,31.6405
0.024438,0.034946,0.9816,-0.187451,-0.088417,-0.025566,0.008522,0.549695,3.522721,9.880145,-0.926,14.427,0.730678,0.682722,-30.061841872,-51.175776151,31.6723
0.027393,0.030246,0.980123,-0.194098,-0.001065,0.005326,-0.007457,-1.207174,-1.902377,9.810086,-0.942,14.646,0.730678,0.682722,-30.061841932,-51.175774082,31.6657
0.029272,0.03028,0.979451,-0.197287,-0.013848,-0.04048,0.011718,0.206585,-0.206585,9.860385,-0.95,14.756,0.730678,0.682722,-30.061841939,-51.17577303,31.6617
0.030112,0.03028,0.978747,-0.200476,0.036219,0.01811,-0.008522,-0.028742,0.127544,9.387934,-0.957,14.866,0.730678,0.682722,-30.061842043,-51.175771952,31.6611
0.030447,0.02662,0.978512,-0.202188,-0.133158,0.015979,-0.002131,-0.32335,2.128722,9.497514,-0.965,14.975,0.730678,0.682722,-30.061842041,-51.175770892,31.6493
0.02981,0.029373,0.979921,-0.194937,-0.096939,0.059655,-0.214118,1.04011,-1.629326,9.643022,-0.972,15.081,0.722267,0.691614,-30.061842056,-51.175769847,31.6423
0.028131,0.031723,0.98452,-0.170096,0.072438,-0.002131,-0.289752,0.901788,-2.610155,10.243016,-0.973,15.173,0.695841,0.718196,-30.061842197,-51.175768682,31.6694
0.026721,0.037463,0.98969,-0.135553,-0.037284,0.12144,-0.394148,2.040699,1.156875,10.262776,-0.968,15.253,0.665587,0.74632,-30.061842179,-51.175767627,31.656
0.016483,0.031253,0.994054,-0.104803,0.214118,-0.11931,-0.365386,-1.638308,-4.169421,10.28074,-0.957,15.322,0.63538,0.7722,-30.061842221,-51.175766716,31.6513
0.014468,0.03696,0.996706,-0.070731,0.010653,0.055394,-0.433563,-1.411963,-1.207174,10.016671,-0.944,15.378,0.604167,0.796858,-30.06184226,-51.175765623,31.6626
0.00997,0.040686,0.999123,-0.00433,0.072438,-0.014914,-0.520915,-1.442501,-1.697589,10.104694,-0.918,15.452,0.538925,0.842354,-30.061842442,-51.175763362,31.6682
0.008057,0.038873,0.998787,0.029172,0.015979,0.014914,-0.31958,-0.068263,-2.069441,9.860385,-0.908,15.472,0.504998,0.86312,-30.061842435,-51.175762276,31.6768
0.005539,0.038739,0.997377,0.06066,0.082025,0.010653,-0.322775,-1.981418,-3.560445,9.506496,-0.903,15.48,0.469598,0.882881,-30.061842474,-51.175761202,31.6755
0.003021,0.040753,0.994793,0.093222,-0.009587,-0.008522,-0.410127,-0.657479,0.501193,9.829846,-0.903,15.481,0.434803,0.900525,-30.061842591,-51.175760104,31.6749
0.001276,0.039914,0.991134,0.126623,-0.029827,0.057524,-0.384561,0.971847,-0.28383,10.762172,-0.903,15.48,0.397944,0.91741,-30.061842632,-51.17575917,31.6734
-0.000504,0.038638,0.98677,0.157541,0.005326,0.009587,-0.388822,0.156286,0.628736,9.968168,-0.903,15.481,0.361858,0.932233,-30.061842729,-51.175758454,31.6635
-0.003323,0.036859,0.981096,0.189868,0.002131,-0.003196,-0.437824,-1.284419,-0.206585,10.045413,-0.903,15.481,0.323773,0.946135,-30.0618429,-51.175757769,31.6592
-0.004196,0.037295,0.976162,0.213803,-0.051133,-0.085221,-0.393083,0.677239,4.404748,9.810086,-0.903,15.481,0.28589,0.958262,-30.06184303,-51.175757231,31.6471
-0.007083,0.035684,0.968776,0.245257,-0.158725,0.002131,-0.347276,2.904763,6.612512,11.164564,-0.903,15.481,0.246813,0.969063,-30.061843272,-51.175756752,31.6175
-0.014133,0.036288,0.951186,0.305917,0.045806,0.008522,-0.4815,-1.05987,-1.941898,9.222666,-0.903,15.481,0.169015,0.985614,-30.061843524,-51.175756244,31.6275
-0.017892,0.034711,0.939168,0.341232,-0.044741,-0.02024,-0.565656,-3.619726,1.304179,8.525667,-0.903,15.481,0.129684,0.991555,-30.061843557,-51.175756101,31.6237
-0.020477,0.033569,0.927218,0.372451,0.043676,0.001065,-0.417584,1.618547,1.02035,11.028038,-0.903,15.481,0.090147,0.995928,-30.06184359,-51.175756027,31.635
-0.023767,0.031018,0.914159,0.403469,-0.022371,0.011718,-0.396279,0.422152,-1.207174,10.036431,-0.903,15.481,0.049705,0.998764,-30.061843648,-51.175756038,31.6476
-0.026117,0.03028,0.9058,0.421832,0.077764,0.014914,-0.04048,-0.147304,-3.973615,10.929237,-0.898,15.481,0.023713,0.999719,-30.061843676,-51.175756036,31.647
-0.026721,0.030951,0.90664,0.419885,0.024501,-0.008522,-0.024501,-0.853285,-0.255087,10.115472,-0.882,15.481,0.022183,0.999754,-30.061843677,-51.175756018,31.6521
-0.02699,0.032965,0.90721,0.418475,-0.002131,-0.01811,-0.014914,-0.402391,1.794594,9.968168,-0.853,15.483,0.021418,0.999771,-30.061843721,-51.175756027,31.6432
-0.026755,0.035684,0.907781,0.417099,0.103331,-0.015979,-0.01811,-0.637718,2.049681,10.370559,-0.813,15.484,0.021418,0.999771,-30.061843732,-51.175756028,31.6466
-0.025681,0.036859,0.908486,0.415454,0.023436,-0.079895,-0.066046,-3.993375,0.941308,11.065762,-0.76,15.487,0.022183,0.999754,-30.061843683,-51.175756036,31.6471
-0.022626,0.038705,0.910399,0.411257,-0.011718,-0.044741,-0.107592,-1.785612,3.089791,11.05678,-0.619,15.492,0.021418,0.999771,-30.06184377,-51.17575609,31.6497
-0.022324,0.035953,0.911037,0.410116,-0.094809,-0.059655,0.005326,-0.75628,0.578438,9.605297,-0.532,15.496,0.019889,0.999802,-30.061843782,-51.175756142,31.6463
-0.024203,0.027393,0.911843,0.408841,-0.028762,-0.011718,0.033023,-0.098801,0.32335,10.163975,-0.432,15.5,0.019889,0.999802,-30.061843784,-51.175756165,31.6429
-0.025513,0.023029,0.912078,0.407498,0.033023,-0.024501,-0.049002,0.0,0.912566,8.486146,-0.322,15.504,0.019889,0.999802,-30.061843813,-51.175756177,31.6495
-0.025949,0.021585,0.913152,0.406256,0.010653,-0.010653,-0.022371,-0.226345,0.481433,9.614279,-0.213,15.508,0.019889,0.999802,-30.061843918,-51.175756194,31.6523
-0.027795,0.019101,0.91426,0.403671,0.011718,-0.01811,-0.010653,-1.77663,0.176046,9.908887,-0.103,15.513,0.019889,0.999802,-30.061844115,-51.175756173,31.6513
-0.0284,0.020746,0.914629,0.402798,-0.037284,0.014914,0.022371,2.491593,-0.538917,11.566955,0.006,15.517,0.019889,0.999802,-30.061844376,-51.175756192,31.6547
-0.027628,0.021719,0.915133,0.401623,0.045806,0.116114,0.043676,4.974204,0.686221,11.155582,0.116,15.521,0.019889,0.999802,-30.06184468,-51.175756193,31.6573
-0.026688,0.023431,0.915368,0.401052,-0.025566,0.011718,-0.024501,1.844893,2.304768,10.595108,0.226,15.526,0.019889,0.999802,-30.061845155,-51.175756105,31.6453
-0.032059,0.016415,0.917248,0.396688,0.072438,-0.051133,-0.072438,-0.765262,-6.269401,11.085523,0.446,15.534,0.019889,0.999802,-30.061846377,-51.175756042,31.6596
-0.034241,0.012454,0.917919,0.395077,-0.041545,0.024501,-0.036219,1.119151,0.079041,9.172367,0.556,15.539,0.019889,0.999802,-30.061847274,-51.175755993,31.6593
-0.034845,0.010339,0.918355,0.39407,0.013848,0.007457,-0.009587,0.039521,-0.901788,9.732841,0.665,15.543,0.019889,0.999802,-30.061848212,-51.175755998,31.6352
-0.030179,0.014603,0.918792,0.393331,-0.063916,0.027697,0.029827,1.07963,1.922137,9.055602,0.775,15.547,0.019889,0.999802,-30.061849142,-51.175756075,31.6484
-0.035013,0.013126,0.919665,0.390914,-0.082025,-0.007457,0.046872,2.865242,0.932326,9.662782,0.885,15.552,0.019889,0.999802,-30.06185009,-51.175756017,31.653
-0.034879,0.01477,0.920504,0.3889,0.157659,0.001065,0.015979,-0.813765,-2.471833,9.6538,0.994,15.556,0.019889,0.999802,-30.061851033,-51.175755965,31.6481
-0.034979,0.017187,0.921007,0.387558,0.041545,0.035154,0.031958,-0.628736,-0.373649,9.565777,1.104,15.56,0.019889,0.999802,-30.061852001,-51.175756053,31.6633
-0.034946,0.016415,0.921645,0.386148,-0.002131,-0.014914,-0.009587,-0.28383,-1.147893,9.889127,1.214,15.564,0.019889,0.999802,-30.061852918,-51.17575603,31.6475
-0.035953,0.015005,0.922283,0.384536,-0.110788,0.086286,0.042611,2.216745,0.952087,10.056191,1.324,15.569,0.019889,0.999802,-30.061853755,-51.175756084,31.6466
-0.037161,0.014603,0.923021,0.38269,0.001065,0.01811,-0.017044,0.666461,-0.039521,10.203495,1.433,15.573,0.019889,0.999802,-30.061854728,-51.175756096,31.6452
-0.039343,0.012488,0.923626,0.381079,0.003196,0.034088,-0.017044,1.402981,0.068263,10.605887,1.543,15.577,0.019889,0.999802,-30.061855687,-51.17575614,31.6433
-0.042096,0.012219,0.923995,0.379535,-0.003196,-0.011718,-0.002131,1.108373,-1.176635,9.889127,1.653,15.582,0.019889,0.999802,-30.06185662,-51.175756185,31.6513
-0.042767,0.01138,0.924834,0.377789,-0.027697,0.01811,0.005326,-1.932916,-1.187414,9.231648,1.763,15.586,0.019889,0.999802,-30.061857562,-51.175756186,31.6438
-0.044849,0.009265,0.925506,0.375943,0.005326,-0.035154,-0.02024,-0.206585,-0.118562,9.486736,1.872,15.59,0.019889,0.999802,-30.061858391,-51.175756138,31.6481
-0.048608,0.008057,0.926143,0.373928,-0.027697,0.027697,-0.003196,0.991607,-0.883824,9.860385,1.982,15.595,0.019124,0.999817,-30.061859435,-51.175756236,31.6317
-0.049213,0.00564,0.926446,0.37319,0.051133,-0.046872,-0.034088,-1.000589,-1.638308,10.124454,2.092,15.599,0.019889,0.999802,-30.061860236,-51.175756234,31.6597
-0.049448,0.008157,0.926681,0.371646,0.158725,0.109722,0.127832,0.147304,-1.334718,8.741234,2.202,15.603,0.019124,0.999817,-30.06186123,-51.175756213,31.6367
-0.049347,0.012219,0.927721,0.369632,0.03835,0.005326,-0.010653,-0.971847,0.314368,9.99691,2.312,15.608,0.019889,0.999802,-30.061862084,-51.175756268,31.6434
-0.049448,0.013965,0.928527,0.367685,-0.005326,-0.008522,0.008522,0.578438,-0.088023,11.096301,2.421,15.612,0.019889,0.999802,-30.061863061,-51.175756286,31.6425
-0.053207,0.017053,0.929232,0.364865,0.001065,-0.019175,-0.024501,-1.805372,-0.402391,9.63404,2.641,15.621,0.019889,0.999802,-30.061864945,-51.175756378,31.6384
-0.052167,0.017859,0.929702,0.363858,0.001065,-0.005326,-0.028762,-0.264069,-1.167653,9.387934,2.75,15.625,0.019889,0.999802,-30.06186589,-51.175756401,31.6285
-0.055994,0.01655,0.930877,0.360669,-0.031958,0.03835,0.037284,0.725742,0.657479,10.634629,2.861,15.629,0.019124,0.999817,-30.061866813,-51.175756527,31.6522
-0.057034,0.01571,0.931917,0.357849,0.140615,0.037284,0.015979,-1.462261,-3.80655,10.172957,2.97,15.634,0.019889,0.999802,-30.061867731,-51.17575657,31.6408
-0.056799,0.015408,0.933025,0.354995,0.031958,-0.003196,0.017044,-0.932326,-2.315547,10.065173,3.08,15.638,0.019889,0.999802,-30.06186875,-51.175756585,31.6322
-0.055188,0.015442,0.933697,0.353451,0.0,-0.007457,-0.01811,0.226345,0.422152,10.340021,3.19,15.642,0.019889,0.999802,-30.061869615,-51.175756672,31.6368
-0.054047,0.014536,0.934334,0.352008,-0.067112,0.019175,0.001065,0.431134,3.619726,10.478343,3.299,15.647,0.019889,0.999802,-30.061870495,-51.175756757,31.6419
-0.054483,0.013931,0.935241,0.34949,0.01811,0.034088,-0.011718,0.598198,0.666461,11.606476,3.409,15.651,0.019889,0.999802,-30.061871472,-51.175756727,31.6369
-0.054315,0.012689,0.935677,0.348449,0.023436,0.027697,0.035154,1.530524,-0.490414,10.625647,3.519,15.655,0.019889,0.999802,-30.061872347,-51.175756855,31.6443
-0.055289,0.014871,0.936986,0.344287,-0.009587,-0.025566,-0.029827,-2.777219,5.464618,11.626236,3.738,15.664,0.019889,0.999802,-30.061874149,-51.175756923,31.6205
-0.05455,0.01373,0.93796,0.342138,-0.092678,0.024501,0.052198,1.501782,0.73652,9.97715,3.848,15.668,0.019889,0.999802,-30.061875072,-51.175757013,31.6248
-0.053912,0.011548,0.938564,0.340326,0.010653,-0.005326,-0.001065,0.147304,-0.510175,9.810086,3.958,15.672,0.019889,0.999802,-30.061876052,-51.175757101,31.622
-0.053778,0.013361,0.939068,0.338916,0.02024,-0.087352,-0.005326,0.079041,-0.461672,8.466386,4.068,15.677,0.019889,0.999802,-30.061876914,-51.175757193,31.6327
-0.051126,0.014938,0.939806,0.337539,-0.077764,-0.082025,-0.074569,-3.492182,2.276026,11.243605,4.178,15.681,0.019889,0.999802,-30.061877857,-51.175757267,31.6462
-0.048675,0.016147,0.940545,0.335727,-0.031958,-0.041545,0.001065,-1.04011,1.088612,10.359781,4.287,15.686,0.019889,0.999802,-30.061878867,-51.175757135,31.629
-0.048373,0.015475,0.94135,0.333578,0.029827,-0.007457,-0.019175,-0.873046,0.6467,9.585537,4.397,15.69,0.019889,0.999802,-30.061879786,-51.175757237,31.6445
-0.047433,0.01571,0.94172,0.332705,0.028762,0.023436,0.025566,0.32335,0.391613,9.968168,4.507,15.694,0.019889,0.999802,-30.061880664,-51.175757331,31.6407
-0.047165,0.019806,0.941955,0.331833,-0.001065,0.059655,-0.015979,2.786201,0.589216,10.036431,4.617,15.698,0.019889,0.999802,-30.061881634,-51.175757318,31.6289
-0.04834,0.019638,0.942693,0.32955,-0.04048,0.026632,-0.013848,1.462261,-0.353889,10.203495,4.836,15.707,0.019889,0.999802,-30.061883487,-51.175757386,31.6352
-0.051965,0.013931,0.942962,0.327368,-0.076699,0.002131,0.082025,0.774244,3.061049,9.290929,4.946,15.711,0.019124,0.999817,-30.061884391,-51.175757485,31.6555
-0.052435,0.011279,0.944472,0.324682,0.007457,0.014914,0.024501,1.717349,-2.933505,10.850196,5.056,15.716,0.019889,0.999802,-30.061885376,-51.17575742,31.6427
-0.051898,0.01477,0.944741,0.32297,0.070308,-0.005326,-0.015979,0.176046,-1.579027,10.28074,5.161,15.72,0.019889,0.999802,-30.06188627,-51.175757483,31.6379
-0.051831,0.017154,0.945244,0.321795,-0.022371,-0.011718,-0.0,-0.039521,0.794004,10.212477,5.254,15.723,0.019124,0.999817,-30.061887038,-51.175757643,31.632
-0.050052,0.018195,0.945647,0.320755,0.066046,-0.023436,-0.013848,-0.422152,-0.549695,10.045413,5.335,15.727,0.019124,0.999817,-30.061888,-51.175757592,31.6184
-0.050857,0.016516,0.946319,0.318774,0.005326,-0.033023,0.010653,-0.215567,-0.235327,10.045413,5.404,15.729,0.019124,0.999817,-30.061888962,-51.175757633,31.6271
-0.050992,0.015408,0.947124,0.316391,0.003196,-0.008522,-0.006392,-0.677239,0.6467,9.810086,5.461,15.731,0.019889,0.999802,-30.061889903,-51.175757651,31.6478
-0.052771,0.014737,0.94793,0.313672,-0.003196,0.0,-0.023436,-0.637718,-0.215567,10.172957,5.506,15.733,0.019889,0.999802,-30.061890773,-51.175757669,31.6618
-0.052704,0.014334,0.9484,0.312396,0.006392,-0.001065,0.003196,-0.039521,-0.079041,9.97715,5.54,15.734,0.019889,0.999802,-30.061891651,-51.175757772,31.6349
-0.052972,0.014133,0.948971,0.310516,0.006392,0.0,-0.0,-0.118562,-0.28383,10.115472,5.561,15.735,0.019889,0.999802,-30.061892652,-51.175757813,31.6313
-0.053375,0.013629,0.949642,0.308401,0.0,0.003196,0.017044,-0.039521,0.226345,10.045413,5.571,15.736,0.019889,0.999802,-30.061893587,-51.175757954,31.6381
-0.053375,0.014066,0.950145,0.306521,0.001065,-0.001065,0.003196,-0.246105,0.334129,9.97715,5.572,15.736,0.019889,0.999802,-30.061894525,-51.175758028,31.6454
-0.053409,0.014401,0.950918,0.304507,0.005326,0.0,-0.0,-0.195807,0.226345,10.124454,5.572,15.736,0.019889,0.999802,-30.061895343,-51.175758088,31.6528
-0.053342,0.014569,0.951522,0.30256,0.002131,0.001065,-0.0,-0.118562,-0.028742,10.243016,5.572,15.736,0.019889,0.999802,-30.061896034,-51.175758052,31.6527
-0.053342,0.014871,0.95216,0.30058,0.002131,0.001065,-0.0,-0.176046,-0.01976,10.135232,5.572,15.736,0.019889,0.999802,-30.061896723,-51.175758052,31.64
-0.053442,0.015073,0.952797,0.298532,0.003196,-0.001065,-0.001065,-0.147304,0.01976,10.036431,5.572,15.736,0.019889,0.999802,-30.06189717,-51.17575815,31.6414
-0.053476,0.015274,0.953402,0.296585,0.001065,0.001065,0.001065,-0.147304,0.059281,10.016671,5.572,15.736,0.019889,0.999802,-30.061897656,-51.175758142,31.6463
-0.053509,0.015475,0.953972,0.294671,0.001065,0.001065,0.001065,-0.098801,0.059281,9.987928,5.572,15.736,0.019889,0.999802,-30.061897977,-51.17575822,31.6522
-0.053375,0.015945,0.955013,0.291247,0.001065,0.001065,0.001065,-0.147304,-0.136526,10.223255,5.572,15.736,0.019889,0.999802,-30.061898339,-51.17575825,31.6554
-0.053241,0.016214,0.955617,0.289334,0.002131,0.0,0.001065,-0.098801,0.246105,10.095712,5.572,15.736,0.019889,0.999802,-30.061898393,-51.175758238,31.6523
-0.053308,0.016415,0.956188,0.287353,0.003196,0.0,-0.0,-0.088023,0.059281,10.153196,5.572,15.736,0.019889,0.999802,-30.061898338,-51.175758304,31.6588
-0.053375,0.016617,0.956792,0.285339,0.001065,0.001065,-0.0,-0.176046,0.079041,10.056191,5.572,15.736,0.019889,0.999802,-30.061898383,-51.175758253,31.6489
-0.053442,0.016785,0.957262,0.283325,0.002131,-0.001065,-0.0,-0.127544,0.088023,10.124454,5.572,15.736,0.019889,0.999802,-30.061898414,-51.175758211,31.6403
-0.053107,0.017288,0.957799,0.281344,0.002131,0.0,0.001065,-0.156286,0.176046,10.163975,5.572,15.736,0.019889,0.999802,-30.061898373,-51.175758269,31.6444
-0.053006,0.017523,0.958437,0.279565,0.002131,0.0,0.001065,-0.226345,-0.079041,10.016671,5.572,15.736,0.019889,0.999802,-30.06189838,-51.175758271,31.6413
-0.053039,0.017725,0.959075,0.277618,0.002131,0.0,-0.0,-0.107783,0.107783,10.084933,5.572,15.736,0.019889,0.999802,-30.06189841,-51.175758235,31.6399
